아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,식비_비율,국내 교통비_비율,체험/활동비_비율,뷰티/의료비_비율,여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
291,8,1,2,1,1,1.0,6.0,4.0,137.623333333333,6.0,호텔,친구형,1,서울,541.6801958189985,0.2016942315449778,0.14118596208148465,0.040338846308995556,0.0,0.0,0.4033884630899556,0.2016942315449778,0.011698265429608733
292,8,2,4,1,1,1.0,5.0,6.0,217.3,9.0,호텔,가족형,2,서울,1374.0791821561334,0.15873015873015892,0.07936507936507937,0.005291005291005294,0.0,0.0,0.2645502645502644,0.476190476190476,0.015873015873015893
293,8,2,5,1,1,1.0,12.0,5.0,120.722222222222,6.0,호텔,가족형,2,서울,360.34673366834284,0.20202020202020132,0.19191919191919157,0.0,0.0,0.0,0.3030303030303035,0.3030303030303035,0.0
294,4,2,6,1,1,1.0,5.0,5.0,133.333333333333,6.0,호텔,가족형,1,서울,800.0,0.25,0.03125,0.0,0.0,0.0,0.5,0.21875,0.0
296,3,2,4,1,4,2.0,12.0,6.0,269.166666666667,6.0,호텔,가족형,2,강원,1099.4887780548631,0.36630036630036666,0.0,0.14652014652014617,0.0,0.0,0.25641025641025644,0.2197802197802197,0.01098901098901103
297,8,2,3,1,1,1.0,5.0,3.0,345.0,4.0,호텔,친구형,1,부산,1380.0,0.14492753623188406,0.39855072463768115,0.0,0.0,0.0,0.21739130434782608,0.2391304347826087,0.0
298,8,2,5,1,1,1.0,2.0,6.0,239.70752,5.0,호텔,친구형,1,부산,825.6260878655885,0.24390243902439018,0.02890695573622404,0.022583559168925016,0.0,0.0,0.18066847335140038,0.5239385727190604,0.0
299,10,1,2,1,1,1.0,1.0,10.0,376.8,5.0,호텔,가족형,1,서울,1307.2653061224482,0.29411764705882354,0.029411764705882346,0.05882352941176477,0.0,0.0,0.29411764705882354,0.29411764705882354,0.029411764705882346
302,5,2,2,1,1,4.0,2.0,5.0,210.121428571429,7.0,게스트하우스/호스텔,가족형,2,서울,1149.7037117903938,0.2793296089385473,0.11731843575419026,0.11173184357541911,0.0,0.0,0.20111731843575403,0.2793296089385473,0.01117318435754191
303,3,2,1,1,1,7.0,2.0,4.0,239.02,5.0,호텔,가족형,1,서울,737.5166666666668,0.3284671532846711,0.03649635036496354,0.04379562043795619,0.0,0.0,0.218978102189781,0.3649635036496355,0.007299270072992694
304,3,2,5,1,4,2.0,2.0,9.0,438.357142857143,7.0,호텔,단체형,2,서울,2582.4651531151003,0.2509410288582185,0.11543287327478051,0.0,0.0,0.0,0.3764115432873274,0.2509410288582181,0.006273525721455462
305,8,2,4,1,2,8.0,3.0,3.0,236.0,5.0,게스트하우스/호스텔,단체형,2,부산,680.0,0.27941176470588236,0.10294117647058823,0.0,0.0,0.0,0.29411764705882354,0.3235294117647059,0.0
306,10,1,5,1,1,8.0,1.0,3.0,157.0,6.0,호텔,가족형,1,인천,584.04,0.45161290322580644,0.0,0.0,0.0,0.0,0.25806451612903225,0.16129032258064518,0.12903225806451613
307,6,2,4,1,1,1.0,2.0,1.0,151.84,5.0,호텔,복합형(가족+친구),2,부산,759.2,0.01923076923076923,0.0,0.0,0.0,0.673076923076923,0.0,0.30769230769230765,0.0
308,8,2,2,1,1,1.0,11.0,6.0,144.349285714286,7.0,호텔,가족형,2,서울,913.1829144385026,0.3550295857988169,0.029585798816568035,0.011834319526627193,0.0,0.0,0.3550295857988169,0.23668639053254384,0.011834319526627193
310,3,2,4,1,3,4.0,2.0,11.0,290.7,5.0,호텔,가족형,2,서울,1453.5,0.0,0.0,0.0,0.0,0.6703296703296705,0.0,0.32967032967032955,0.0
311,3,2,3,1,1,9.0,12.0,6.0,240.096666666667,6.0,호텔,가족형,1,서울,1020.68,0.31645569620253167,0.034810126582278486,0.0,0.0,0.0,0.31645569620253167,0.31645569620253167,0.015822784810126583
313,8,2,4,1,1,1.0,2.0,5.0,304.22,5.0,호텔,가족형,3,서울,1521.100000000001,0.05738880918220941,0.0,0.0,0.0,0.7890961262553804,0.0,0.14347202295552353,0.010043041606886655
314,3,2,3,1,3,7.0,2.0,2.0,383.5625,4.0,호텔,친구형,1,서울,1114.35,0.31884057971014496,0.07246376811594203,0.0,0.0,0.0,0.2898550724637681,0.2898550724637681,0.028985507246376812
315,3,1,4,1,1,10.0,3.0,8.0,646.0,4.0,호텔,가족형,2,서울,2584.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0
317,3,2,2,1,2,2.0,5.0,2.0,335.92,5.0,호텔,가족형,1,서울,1679.6,0.0,0.0,0.0,0.0,0.6055363321799307,0.0,0.3844675124951941,0.00999615532487503
319,14,1,2,1,1,8.0,12.0,8.0,228.571428571429,7.0,게스트하우스/호스텔,혼자형,1,서울,641.3421210305578,0.44843049327354245,0.022421524663677046,0.0,0.0,0.0,0.20926756352765305,0.29895366218236213,0.020926756352765304
322,8,2,2,1,3,2.0,13.0,8.0,130.38,6.0,게스트하우스/호스텔,친구형,1,서울,503.6597260273968,0.34042553191489333,0.04255319148936156,0.02127659574468078,0.0,0.0,0.25531914893617097,0.34042553191489333,0.0
323,9,2,3,1,2,8.0,1.0,6.0,191.766016,5.0,콘도미니엄/리조트,친구형,2,경남,584.28708,0.33333333333333337,0.06410256410256411,0.0,0.06410256410256411,0.0,0.25641025641025644,0.2692307692307693,0.012820512820512822
324,3,1,4,1,2,8.0,16.0,4.0,247.633333333333,6.0,호텔,혼자형,2,서울,1485.7999999999995,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.3225806451612903,0.0
325,9,2,4,1,1,1.0,6.0,5.0,320.0,5.0,호텔,가족형,2,서울,1599.9999999999961,0.06485084306096016,0.0,0.0,0.0,0.752269779507133,0.0,0.16212710765239977,0.020752269779507178
328,8,2,2,1,1,8.0,6.0,6.0,507.033333333333,6.0,호텔,친구형,1,서울,1915.459259259258,0.7058823529411765,0.047058823529411764,0.0,0.0,0.0,0.23529411764705882,0.0,0.011764705882352941
329,7,2,3,1,2,2.0,2.0,1.0,194.76236,5.0,호텔,친구형,2,부산,561.8145,0.2,0.04000000000000001,0.02666666666666667,0.0,0.0,0.2,0.5333333333333334,0.0
330,7,2,6,1,1,4.0,1.0,10.0,202.25322,5.0,호텔,단체형,2,경북,1011.2661,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.37037037037037035,0.0
332,3,2,3,1,1,7.0,2.0,3.0,339.15,4.0,호텔,가족형,2,서울,1356.6000000000001,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.2352941176470588,0.0
333,7,2,5,1,1,4.0,5.0,4.0,228.47123,4.0,호텔,단체형,2,부산,913.88492,0.00819672131147541,0.0,0.0,0.0,0.6229508196721311,0.0,0.36885245901639346,0.0
334,8,1,4,1,1,1.0,9.0,2.0,141.245,8.0,호텔,가족형,2,서울,740.3186206896555,0.1754385964912281,0.017543859649122806,0.08771929824561404,0.0,0.0,0.40935672514619836,0.2923976608187139,0.017543859649122806
336,8,1,1,1,1,1.0,5.0,5.0,67.90625,8.0,호텔,가족형,2,서울,325.07730923694766,0.3020134228187921,0.12751677852348992,0.16778523489932878,0.0,0.0,0.33557046979865757,0.06711409395973152,0.0
337,8,1,3,1,2,2.0,10.0,5.0,102.613888888889,6.0,호텔,가족형,1,서울,319.1828116221203,0.46446818392940187,0.06967022758941006,0.001393404551788203,0.0,0.0,0.4644681839294,0.0,0.0
341,8,1,4,1,1,1.0,6.0,3.0,650.0,8.0,호텔,가족형,1,서울,2483.582089552239,0.3906249999999999,0.06250000000000003,0.0,0.0,0.0,0.23437500000000003,0.0,0.31250000000000017
344,7,2,2,1,1,7.0,5.0,1.0,162.301966666667,6.0,게스트하우스/호스텔,친구형,2,서울,638.0146275862062,0.2339181286549707,0.1111111111111112,0.09356725146198837,0.0,0.0,0.15204678362573107,0.4093567251461988,0.0
345,9,2,2,1,1,10.0,3.0,9.0,214.285714285714,7.0,호텔,친구형,3,서울,1167.2268907563025,0.21598272138228905,0.15118790496760243,0.01727861771058319,0.0,0.0,0.47516198704103696,0.1295896328293739,0.010799136069114451
346,8,2,4,1,1,1.0,12.0,3.0,471.428571428571,7.0,호텔,친구형,1,서울,2293.9024390243903,0.43859649122807026,0.2192982456140351,0.013157894736842108,0.0,0.0,0.3289473684210525,0.0,0.0
347,12,2,2,1,1,7.0,12.0,6.0,833.333333333333,6.0,호텔,친구형,1,서울,4025.341130604285,0.4842615012106534,0.07263922518159804,0.07263922518159802,0.0,0.0,0.12106537530266362,0.24213075060532696,0.0072639225181598014
348,3,1,3,1,1,1.0,2.0,1.0,193.8,5.0,호텔,복합형(가족+친구),2,부산,969.0,0.02,0.0,0.0,0.0,0.6133333333333334,0.0,0.3666666666666667,0.0
353,15,2,2,1,2,2.0,11.0,5.0,285.915384615385,13.0,호텔,친구형,2,서울,2439.614776632303,0.2617801047120419,0.13089005235602116,0.005235602094240847,0.0,0.0,0.3926701570680627,0.15706806282722496,0.05235602094240847
355,15,1,2,1,1,1.0,5.0,6.0,168.95,12.0,호텔,혼자형,3,서울,1279.0308724832228,0.2127659574468087,0.15957446808510645,0.05319148936170211,0.0,0.02659574468085101,0.37234042553191454,0.15957446808510653,0.015957446808510654
356,12,2,2,1,1,7.0,14.0,3.0,325.0,8.0,호텔,가족형,1,서울,1622.5563909774428,0.6024096385542169,0.024096385542168718,0.060240963855421686,0.0,0.0,0.30120481927710846,0.0,0.012048192771084326
357,15,2,3,1,1,9.0,5.0,5.0,231.702857142857,7.0,호텔,친구형,1,서울,965.2722267206476,0.34013605442176864,0.013605442176870706,0.0,0.0,0.0,0.4081632653061223,0.20408163265306162,0.03401360544217687
358,10,2,2,1,2,8.0,6.0,8.0,207.24,8.0,호텔,친구형,1,서울,1161.3080184331798,0.3289473684210528,0.05921052631578946,0.019736842105263153,0.0,0.0,0.39473684210526305,0.19736842105263153,0.0
361,1,2,3,1,1,7.0,8.0,9.0,266.285714285714,7.0,호텔,가족형,1,서울,943.5061728395058,0.34146341463414664,0.09756097560975616,0.0,0.09756097560975616,0.0,0.2195121951219512,0.24390243902438985,0.0
363,15,2,4,1,1,8.0,2.0,6.0,425.503703703704,9.0,호텔,복합형(가족+친구),1,서울,2941.5256038647376,0.07547169811320754,0.011320754716981131,0.0,0.0,0.0,0.45283018867924524,0.45283018867924524,0.007547169811320754
364,1,2,2,1,1,9.0,2.0,5.0,22.0,5.0,호텔,친구형,1,서울,319.0527607361963,0.0967741935483871,0.06451612903225806,0.0,0.12903225806451613,0.0,0.06451612903225806,0.6451612903225806,0.0
365,3,2,2,1,2,7.0,8.0,6.0,154.322222222222,9.0,친척 또는 친구 집,혼자형,3,서울,1022.5860596480627,0.37887159410223237,0.08208884538881699,0.004735894926277899,0.0,0.0,0.04492785653395637,0.47358949262778993,0.015786316420926365
368,2,2,2,1,4,7.0,13.0,6.0,681.6,1.0,숙박하지않음,혼자형,1,서울,468.6,0.045454545454545456,0.0303030303030303,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.01515151515151515
369,12,1,3,1,1,1.0,12.0,3.0,380.0,10.0,호텔,가족형,1,서울,2700.0,0.18518518518518517,0.09259259259259259,0.0,0.0,0.0,0.4444444444444444,0.2777777777777778,0.0
378,2,1,2,1,1,1.0,1.0,4.0,220.1,3.0,호텔,친구형,1,서울,440.2,0.4838709677419355,0.04032258064516129,0.09677419354838711,0.0,0.0,0.19354838709677422,0.16129032258064516,0.024193548387096777
390,3,1,4,1,2,7.0,16.0,5.0,400.52,5.0,호텔,가족형,2,서울,2002.6000000000001,0.0,0.0,0.0,0.0,0.504,0.0,0.48,0.016
392,3,2,4,1,2,2.0,10.0,4.0,245.48,5.0,호텔,가족형,3,인천,1227.3999999999955,0.0,0.0,0.0,0.0,0.8903225806451606,0.0,0.10322580645161354,0.006451612903225834
401,3,2,4,1,3,2.0,12.0,5.0,523.26,5.0,호텔,가족형,3,서울,2616.2999999999993,0.02472187886279357,0.0,0.0,0.0,0.35723114956736723,0.0,0.6180469715698392,0.0
405,3,2,4,1,2,8.0,1.0,9.0,277.78,5.0,호텔,복합형(가족+친구),3,서울,1388.8999999999999,0.046511627906976744,0.0,0.0,0.0,0.7209302325581396,0.0,0.23255813953488375,0.0
406,18,2,5,1,1,7.0,12.0,6.0,212.858333333333,9.0,호텔,가족형,2,강원,821.0250000000001,0.19999999999999998,0.1333333333333333,0.1333333333333333,0.0,0.0,0.39999999999999997,0.1333333333333333,0.0
407,3,2,3,1,2,7.0,6.0,9.0,323.0,5.0,호텔,가족형,2,서울,1615.0,0.1,0.0,0.0,0.0,0.7,0.0,0.2,0.0
410,3,2,2,1,1,8.0,1.0,5.0,277.78,5.0,호텔,가족형,2,서울,1388.9,0.09302325581395347,0.0,0.0,0.0,0.8372093023255813,0.0,0.06976744186046512,0.0
420,3,2,2,1,1,7.0,13.0,2.0,201.875,8.0,게스트하우스/호스텔,혼자형,1,서울,1222.5334143377884,0.29427501337613715,0.050829320492241814,0.016051364365971134,0.0,0.0,0.21936864633493838,0.40128410914927753,0.018191546281433914
422,19,1,2,1,1,8.0,7.0,1.0,,,기타,가족형,5,서울,1468.1858823529412,0.24561403508771898,0.12280701754385992,0.021052631578947344,0.0,0.0,0.5263157894736842,0.03508771929824564,0.04912280701754387
425,1,1,2,1,1,1.0,1.0,6.0,391.44,5.0,호텔,가족형,1,서울,1522.2666666666655,0.3333333333333333,0.09523809523809532,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0
426,97,2,2,1,4,2.0,12.0,10.0,85.5234375,16.0,호텔,혼자형,2,서울,772.4697580645164,0.2857142857142852,0.11428571428571432,0.021428571428571453,0.0,0.0,0.3285714285714286,0.21428571428571452,0.03571428571428571
427,1,2,2,1,1,7.0,1.0,5.0,150.984,5.0,호텔,친구형,1,서울,339.36770642201884,0.204081632653061,0.1632653061224487,0.008163265306122434,0.0,0.0,0.204081632653061,0.4081632653061232,0.012244897959183666
428,1,2,2,1,2,10.0,8.0,10.0,128.15,6.0,호텔,친구형,2,서울,529.4989010989017,0.3989361702127658,0.053191489361702135,0.0,0.0,0.0,0.2659574468085107,0.2659574468085107,0.01595744680851062
429,97,1,3,1,1,1.0,7.0,3.0,193.7619,10.0,호텔,친구형,4,서울,1094.7,0.3,0.09999999999999999,0.049999999999999996,0.0,0.0,0.5,0.049999999999999996,0.0
432,2,1,2,1,3,2.0,3.0,1.0,195.25,4.0,호텔,친구형,1,부산,440.81851179673276,0.32154340836012857,0.03536977491961419,0.0,0.0,0.0,0.32154340836012857,0.32154340836012857,0.0
433,3,2,4,1,2,4.0,1.0,9.0,242.25,4.0,호텔,복합형(가족+친구),2,부산,936.7,0.0,0.0,0.0,0.0,0.6206896551724137,0.0,0.3793103448275862,0.0
434,1,2,2,1,1,1.0,1.0,2.0,212.496,5.0,호텔,친구형,1,서울,824.82,0.3389830508474576,0.05084745762711864,0.0,0.0,0.0,0.2542372881355932,0.3389830508474576,0.01694915254237288
436,3,2,3,1,2,3.0,7.0,2.0,180.88,5.0,호텔,단체형,2,부산,904.3999999999999,0.0,0.0,0.0,0.0,0.6964285714285714,0.0,0.3035714285714286,0.0
437,18,2,2,1,4,3.0,3.0,6.0,137.096774193548,31.0,게스트하우스/호스텔,가족형,4,서울,2450.0,0.10204081632653061,0.05102040816326531,0.01020408163265306,0.0,0.0,0.40816326530612246,0.40816326530612246,0.02040816326530612
440,3,2,3,1,1,1.0,1.0,6.0,138.428571428571,7.0,게스트하우스/호스텔,직장형,2,서울,629.0,0.272972972972973,0.1297297297297297,0.06486486486486485,0.0,0.0,0.16216216216216217,0.35135135135135137,0.01891891891891892
444,5,2,2,1,1,8.0,1.0,2.0,355.277777777778,9.0,게스트하우스/호스텔,친구형,1,서울,2881.3915691236953,0.21941372652273128,0.008776549060909251,0.0,0.0,0.0,0.10970686326136564,0.6582411795681938,0.003861681586800058
446,1,2,3,1,1,9.0,8.0,1.0,355.092,5.0,게스트하우스/호스텔,혼자형,1,서울,1510.8816470588233,0.368663594470046,0.0921658986175113,0.0737327188940093,0.0,0.0,0.27649769585253464,0.18433179723502324,0.004608294930875579
456,3,2,2,1,1,4.0,10.0,5.0,189.278,5.0,호텔,친구형,2,경남,623.39,0.22279792746113988,0.05699481865284974,0.0,0.05699481865284974,0.0,0.3005181347150259,0.3626943005181347,0.0
458,11,2,2,1,2,8.0,12.0,3.0,185.734285714286,7.0,호텔,혼자형,2,서울,1061.7108737864075,0.4623513870541612,0.04227212681638045,0.0,0.0,0.0,0.09247027741083223,0.39630118890356675,0.0066050198150594455
460,3,1,5,1,1,4.0,3.0,3.0,206.72,5.0,호텔,복합형(가족+친구),2,부산,1033.6000000000006,0.0,0.0,0.0,0.0,0.5930599369085172,0.0,0.4069400630914829,0.0
462,19,2,2,1,1,1.0,7.0,10.0,136.8375,16.0,민박/펜션,혼자형,2,서울,935.3284009546526,0.3016759776536313,0.16759776536312848,0.061452513966480535,0.0,0.0,0.22346368715083795,0.22346368715083795,0.022346368715083796
463,3,1,4,1,2,4.0,1.0,1.0,225.2925,4.0,호텔,단체형,2,부산,901.1700000000001,0.03584229390681003,0.0,0.0,0.0,0.6594982078853047,0.0,0.3046594982078853,0.0
464,1,2,3,1,1,1.0,1.0,4.0,265.62,5.0,호텔,친구형,1,서울,1076.46,0.12987012987012989,0.06493506493506494,0.0,0.0,0.0,0.15584415584415584,0.6493506493506493,0.0
465,3,2,2,1,1,1.0,5.0,3.0,174.42,5.0,호텔,단체형,2,부산,872.1,0.025925925925925925,0.0,0.0,0.0,0.6777777777777778,0.0,0.2962962962962963,0.0
467,3,2,3,1,1,6.0,1.0,5.0,180.88,6.0,호텔,친구형,2,서울,794.5799999999999,0.29268292682926833,0.13008130081300814,0.02032520325203252,0.04878048780487805,0.0,0.2845528455284553,0.22357723577235775,0.0
468,3,2,5,1,1,4.0,2.0,3.0,206.72,5.0,호텔,복합형(가족+친구),2,부산,1033.6000000000006,0.03144654088050318,0.0,0.0,0.0,0.5754716981132073,0.0,0.39308176100628944,0.0
469,3,2,4,1,1,4.0,3.0,10.0,182.172,5.0,호텔,단체형,2,부산,910.8599999999999,0.01773049645390071,0.0,0.0,0.0,0.6808510638297873,0.0,0.3014184397163121,0.0
470,3,2,4,1,2,2.0,1.0,6.0,258.4,5.0,호텔,친구형,1,부산,842.6086956521743,0.2209523809523812,0.038095238095238126,0.017142857142857123,0.0,0.0,0.2666666666666665,0.457142857142857,0.0
471,2,2,5,1,4,2.0,2.0,4.0,260.333333333333,3.0,호텔,가족형,1,서울,780.999999999999,0.16431924882629087,0.014084507042253539,0.0,0.0,0.586854460093897,0.0,0.23474178403755858,0.0
472,3,2,3,1,1,4.0,16.0,4.0,123.816666666667,6.0,호텔,가족형,2,서울,395.5701298701299,0.4878048780487806,0.14634146341463417,0.0,0.0,0.0,0.2439024390243903,0.11382113821138205,0.008130081300813018
473,2,2,5,1,4,8.0,13.0,8.0,265.066666666667,3.0,호텔,가족형,1,서울,795.2,0.08928571428571427,0.017857142857142856,0.0,0.4464285714285714,0.26785714285714285,0.0,0.17857142857142855,0.0
475,15,1,5,1,1,1.0,3.0,6.0,292.846666666667,15.0,호텔,가족형,4,서울,2587.0051383399186,0.16778523489932884,0.09395973154362434,0.0,0.0,0.0,0.4026845637583886,0.3355704697986581,0.0
476,5,2,2,1,2,2.0,3.0,3.0,255.8,5.0,호텔,친구형,1,부산,776.913223140496,0.25510204081632626,0.03231292517006809,0.07142857142857145,0.0,0.0,0.28911564625850295,0.34013605442176936,0.011904761904761902
477,2,2,2,1,4,11.0,13.0,6.0,426.0,3.0,호텔,친구형,1,서울,1277.9999999999993,0.10989010989010961,0.05494505494505495,0.0,0.2747252747252748,0.21978021978021997,0.0,0.32967032967032955,0.01098901098901096
478,5,2,2,1,1,9.0,9.0,9.0,341.066666666667,6.0,호텔,친구형,2,서울,1691.0371257485065,0.7246376811594211,0.014492753623188363,0.0,0.0,0.0,0.1014492753623186,0.14492753623188362,0.014492753623188363
479,10,2,2,1,4,2.0,13.0,6.0,284.693333333333,9.0,게스트하우스/호스텔,가족형,1,서울,2032.382392909897,0.2700186219739292,0.10242085661080066,0.0,0.0,0.0,0.14897579143389192,0.4655493482309126,0.013035381750465562
482,5,2,6,1,4,9.0,3.0,6.0,119.90625,8.0,호텔,가족형,2,서울,603.5016556291384,0.21052631578947337,0.21052631578947403,0.0,0.0,0.0,0.3684210526315792,0.21052631578947337,0.0
483,6,2,5,1,3,2.0,14.0,6.0,525.6,6.0,호텔,친구형,1,서울,2540.4,0.11494252873563218,0.08045977011494253,0.0,0.45977011494252873,0.0,0.11494252873563218,0.22988505747126436,0.0
484,2,2,2,1,4,8.0,2.0,6.0,218.325,4.0,호텔,친구형,1,서울,873.3000000000009,0.16220600162205984,0.016220600162205983,0.0,0.0,0.4055150040551502,0.0,0.4055150040551502,0.010543390105433897
486,2,2,2,1,1,4.0,3.0,6.0,230.75,4.0,호텔,친구형,1,부산,598.104,0.20987654320987653,0.037037037037037035,0.012345679012345678,0.0,0.0,0.43209876543209874,0.30864197530864196,0.0
487,2,2,2,1,4,11.0,2.0,4.0,284.0,4.0,호텔,친구형,1,서울,881.9424920127791,0.16460905349794216,0.04115226337448566,0.0,0.0,0.0,0.12345679012345663,0.6584362139917699,0.012345679012345664
488,10,2,5,1,4,8.0,2.0,5.0,258.377142857143,7.0,호텔,가족형,2,서울,1318.8000000000002,0.19999999999999996,0.1714285714285714,0.0,0.0,0.0,0.3714285714285714,0.22857142857142854,0.028571428571428567
490,6,1,4,1,2,9.0,5.0,6.0,212.916666666667,8.0,호텔,가족형,2,서울,973.3333333333333,0.30000000000000004,0.09999999999999998,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0
492,5,2,3,1,3,9.0,2.0,3.0,383.7,4.0,호텔,친구형,1,서울,1166.4479999999999,0.31578947368421056,0.05263157894736843,0.0,0.0,0.0,0.31578947368421056,0.31578947368421056,0.0
493,2,1,2,1,3,7.0,2.0,6.0,253.825,4.0,호텔,가족형,1,서울,802.3,0.26548672566371684,0.026548672566371685,0.0,0.13274336283185842,0.0,0.17699115044247787,0.35398230088495575,0.04424778761061947
494,10,2,2,1,1,1.0,2.0,8.0,164.85,8.0,게스트하우스/호스텔,가족형,2,서울,745.4086956521745,0.28205128205128227,0.15384615384615372,0.05128205128205132,0.02564102564102566,0.0,0.2564102564102566,0.17948717948717924,0.05128205128205118
495,15,1,3,1,1,7.0,2.0,6.0,199.668181818182,11.0,호텔,가족형,1,서울,830.0358475894244,0.20576131687242813,0.08230452674897124,0.04115226337448562,0.0,0.0,0.3703703703703699,0.2880658436213996,0.012345679012345663
496,2,2,5,1,3,2.0,2.0,1.0,307.666666666667,3.0,호텔,친구형,1,부산,641.1679389312968,0.1648351648351645,0.021978021978021983,0.0,0.0,0.0,0.15384615384615405,0.6593406593406596,0.0
498,3,1,4,1,4,5.0,12.0,3.0,127.854166666667,6.0,민박/펜션,가족형,2,서울,496.18469952556603,0.32599837000815085,0.016299918500407518,0.0,0.0,0.0,0.3259983700081496,0.3259983700081496,0.005704971475142628
500,1,2,4,1,2,6.0,3.0,3.0,93.2,15.0,게스트하우스/호스텔,혼자형,5,서울,745.3389355742294,0.3502626970227671,0.2626970227670753,0.010507880910683012,0.0,0.0,0.3502626970227671,0.0,0.02626970227670753
501,6,1,3,1,1,4.0,2.0,4.0,365.0,4.0,호텔,친구형,1,서울,934.4,0.0,0.078125,0.046875,0.0,0.0,0.125,0.625,0.125
502,2,1,3,1,4,2.0,2.0,3.0,124.25,4.0,호텔,혼자형,1,서울,276.9,0.25641025641025644,0.05128205128205128,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,0.15384615384615385
506,2,2,2,1,2,6.0,1.0,1.0,190.28,5.0,호텔,친구형,2,부산,624.8,0.39772727272727276,0.022727272727272728,0.03409090909090909,0.0,0.0,0.2840909090909091,0.2613636363636364,0.0
507,5,2,2,1,4,4.0,16.0,5.0,319.75,6.0,호텔,친구형,2,강원,1609.0645161290313,0.2307692307692307,0.03846153846153845,0.0,0.0,0.0,0.15384615384615383,0.2307692307692307,0.34615384615384637
508,15,1,2,1,1,1.0,5.0,11.0,219.635,10.0,호텔,가족형,5,서울,898.040303738318,0.32380952380952394,0.07238095238095238,0.02285714285714286,0.03809523809523814,0.0,0.41904761904761934,0.11428571428571374,0.009523809523809525
509,2,2,3,1,1,10.0,10.0,6.0,234.3,4.0,호텔,친구형,1,부산,582.2,0.26829268292682923,0.0,0.012195121951219511,0.06097560975609756,0.0,0.26829268292682923,0.39024390243902435,0.0
510,10,2,1,1,1,8.0,2.0,6.0,157.0,8.0,호텔,가족형,2,서울,780.242424242424,0.24390243902438993,0.09146341463414642,0.0,0.0,0.0,0.198170731707317,0.45731707317073206,0.009146341463414642
512,5,2,3,1,2,9.0,3.0,3.0,273.333333333333,6.0,호텔,친구형,2,부산,1360.0,0.22058823529411764,0.07352941176470588,0.0,0.04411764705882353,0.0,0.22058823529411764,0.4411764705882353,0.0
